,brand,model_listing,price,shipping
10,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 500G, WIFI, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$399.99,$2.99 Shipping
11,DELL,"Refurbished: DELL Grade B Laptop E7450 Intel Core i5 5th Gen 5300U (2.30 GHz) 4 GB Memory 120 GB SSD 14.0"" Windows 10 Home 64-bit",$306.99,Free Shipping
12,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB DDR3L 1 TB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$533.99,$2.99 Shipping
13,DELL,"Refurbished: Dell Grade A Latitude E5430 14.0"" Laptop Intel Core i7 3rd Gen 3520M (2.90 GHz) 4 GB DDR3 512 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$402.99,$2.99 Shipping
14,HP,"Refurbished: HP Laptop EliteBook 8470P Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 120 GB SSD 14.0"" Windows 7 Professional 64-Bit",$306.99,$2.99 Shipping
15,HP,"Refurbished: HP Laptop ZBook 15 Core i7 4800MQ (2.70 GHz) 16 GB Memory 256 SSD 14.0"" Windows 10",$445.99,$2.99 Shipping
16,HP,"Refurbished: HP Laptop 8440P Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 128 GB SSD 14.0"" Windows 10 Pro 64-Bit",$233.99,$2.99 Shipping
17,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 8G DDR3L, 1T SSD, WIFI, DVD, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$494.99,$2.99 Shipping
18,HP,"Refurbished: Refurbished: HP Grade A EliteBook 8470P, Intel Core I5-3230M 2.6GHz, 8G DDR3, 512G SSD, DVD, 14"" Screen, Win 10 Home 64-bit, 1 Year Warranty",$356.99,$2.99 Shipping
19,HP,"Refurbished: HP Laptop 820 G2 Core i7 5600U (2.60 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$505.99,$2.99 Shipping
20,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 480 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$526.99,$2.99 Shipping
21,HP,"Refurbished: HP Laptop 850 G1 Core i7 4600U (2.10 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$519.99,$2.99 Shipping
22,DELL,"Refurbished: Refurbished Dell Latitude E6230 12.5"" Intel Core i7-3520M 2.6GHz 8GB DDR3 120GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$395.99,$2.99 Shipping
23,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB DDR3L 1 TB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$469.99,$2.99 Shipping
24,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$379.99,$2.99 Shipping
25,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E5440, Intel Core I5-4300U 1.9GHz, 8G DDR3, 500G, DVD, 14"" Screen, Win 10 Home 64-bit, 1 Year Warranty",$339.99,$2.99 Shipping
26,DELL,"Refurbished: DELL Laptop E6430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$374.99,$2.99 Shipping
27,HP,"Refurbished: HP Grade A Laptop 840 G1 Intel Core i5 4th Gen 4300U (1.90 GHz) 8 GB Memory 480 GB SSD 14.0"" Windows 10 Pro 64-Bit",$363.99,Free Shipping
28,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 16 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$454.99,$2.99 Shipping
29,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A8 Pro-7150B 1.9 GHz, 8GB Memory, 1T, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$361.99,$2.99 Shipping
30,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 1T, WIFI, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$439.99,$2.99 Shipping
31,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T450 14.0"" Laptop Intel Core i5 5th Gen 5300U (2.30 GHz) 16 GB DDR3L 1 TB WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$479.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Laptop E7470 Core i7 6600U (2.60 GHz) 16 GB Memory 512 SSD 14.0"" Windows 10",$644.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Grade A Laptop E5440 Intel Core i5 4th Gen 4200U (1.60 GHz) 8 GB Memory 480 GB SSD 14.0"" Windows 10 Pro 64-Bit",$360.99,$2.99 Shipping
34,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 4G DDR3L, 1T, WIFI, DVD, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$375.99,$2.99 Shipping
35,HP,"Refurbished: HP Laptop 840 G1 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 500 GB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit",$346.99,$2.99 Shipping
