,brand,model_listing,price,shipping
26,DELL,"Refurbished: Refurbished A GRADE Dell 7480 Core i7-7600U 2.8GHz, 8GB, 512GB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$591.99,$2.99 Shipping
27,DELL,Refurbished: DELL A Grade Laptop 7280 Intel 7600U (2.8GHz) 16 GB Memory 1000 SSD 12.5 Touchscreen Windows 10,$609.99,$2.99 Shipping
28,DELL,Refurbished: DELL B Grade Laptop 7280 Intel 7600U (2.8GHz) 8 GB Memory 512 SSD 12.5 Touchscreen Windows 10,$538.99,$2.99 Shipping
29,DELL,"Refurbished: Refurbished B GRADE Dell 7280 Core i7-7600U 2.8GHz, 8GB, 512GB SSD, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$459.99,$2.99 Shipping
30,DELL,"Refurbished: Refurbished A GRADE Dell 7280 Core i7-7600U 2.8GHz, 8GB, 512GB M.2-NVMe, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$534.99,$2.99 Shipping
31,DELL,Refurbished: DELL A Grade Laptop 7280 Intel 6300U (2.4GHz) 8 GB Memory 512 SSD 12.5 Touchscreen Windows 10,$447.99,$2.99 Shipping
32,DELL,"Refurbished: Refurbished A GRADE Dell 7280 Core i7-7600U 2.8GHz, 16GB Ram, 1TB M.2-NVMe, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$636.99,$2.99 Shipping
33,DELL,"Refurbished: Refurbished A GRADE Dell 7480 Core i7-7600U 2.8GHz, 16GB Ram, 1TB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$670.99,$2.99 Shipping
34,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P 14"" Laptop, Intel Core i5 4th Gen 4300M (2.6 GHz), 4GB DDR3L, 120GB SSD, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$362.99,$2.99 Shipping
35,DELL,Refurbished: DELL A Grade Laptop 7280 Intel 7300U (2.6GHz) 8 GB Memory 512 SSD 12.5 Touchscreen Windows 10,$482.99,$2.99 Shipping
