,brand,model_listing,price,shipping
10,DELL,"Refurbished: Refurbished Dell Latitude E6230 12.5"" Intel Core i5-3320M 2.6GHz 8GB DDR3 120GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$322.99,$2.99 Shipping
11,DELL,"Refurbished: DELL Laptop E7440 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$385.99,$2.99 Shipping
12,DELL,"Refurbished: DELL Laptop E6520 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$416.99,$2.99 Shipping
13,Lenovo,"Refurbished: Lenovo Grade B Laptop W540 Intel Core i7 4th Gen 4600M (2.90 GHz) 8 GB Memory 240 GB SSD 15.6"" Windows 10 Pro 64-Bit",$443.99,$3.99 Shipping
14,DELL,"Refurbished: Refurbished Dell E6420 14"" Intel Core I5 2520M 2.5GHz 4G DDR3 250G DVD Windows 7 Professional 64 Bits 1 Year Warranty",$249.99,$2.99 Shipping
15,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 8G DDR3L, 240G SSD, WIFI, DVD, 14INCH , Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$382.99,$2.99 Shipping
16,HP,"Refurbished: HP Laptop 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD 14.0"" Windows 7 Professional 64-Bit",$305.99,$2.99 Shipping
17,Lenovo,"Refurbished: Lenovo Laptop T420 Intel Core i5 2.50 GHz 4 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$286.99,Free Shipping
18,HP,"Refurbished: HP Laptop EliteBook 8570W Intel Core i7 3720QM (2.60 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$454.99,$2.99 Shipping
19,DELL,"Refurbished: Refurbished Dell Latitude E6420 14.0"" Intel Core i7-2620M 2.7GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$390.99,$2.99 Shipping
20,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T440p Intel Core i5 4th Gen 4300M (2.60 GHz) 8 GB Memory 1 TB HDD Intel HD Graphics 4600 14.0"" Windows 10 Pro 64-bit",$398.99,$2.99 Shipping
21,HP,"Refurbished: HP Laptop 8470P Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 240 GB SSD 14.0"" Windows 10 Home 64-Bit",$350.99,Free Shipping
22,DELL,"Refurbished: DELL Laptop E7440 Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 250 GB SSD 14.0"" Windows 10 Pro 64-Bit",$391.99,$2.99 Shipping
23,DELL,"Refurbished: DELL Laptop Latitude E6520 Intel Core i5 2nd Gen 2410M (2.30 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 3000 15.6"" Windows 10 Pro 64-Bit",$349.99,$2.99 Shipping
24,DELL,"Refurbished: DELL Laptop E6410 Intel Core i5 2.67 GHz 4 GB Memory 256 GB SSD 14.1"" Windows 10 Pro 64-Bit",$268.99,Free Shipping
25,DELL,"Refurbished: Refurbished Dell Latitude E6330 13.3"" Intel Core i5-3320M 2.6GHz 8GB DDR3 120GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$314.99,$2.99 Shipping
26,DELL,"Refurbished: Refurbished Dell Latitude E6420 14.0"" Intel Core i5-2410M 2.3GHz 8GB DDR3 240GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$329.99,$2.99 Shipping
27,DELL,"Refurbished: Refurbished Dell Latitude E6330 13.3"" Intel Core i5-3320M 2.6GHz 4GB DDR3 240GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$311.99,$2.99 Shipping
28,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6330 13.3"" Laptop, Intel Core I7-3520M 2.9 GHz, 8GB Memory, 1T SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$491.99,$2.99 Shipping
29,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6330 13.3"" Laptop, Intel Core I7-3520M 2.9 GHz, 8GB Memory, 480G SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$412.99,$2.99 Shipping
30,Lenovo,"Refurbished: Refurbished Lenovo N22 Chrome 11.6"" Intel Celeron N3050 1.60GHz 2GB DDR3 16GB SSD Chorme OS 1 Year Warranty",$148.99,$2.99 Shipping
31,DELL,"Refurbished: DELL Laptop E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Pro 64-Bit",$299.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Laptop E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$294.99,$2.99 Shipping
33,HP,"Refurbished: HP Laptop EliteBook 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 320 GB HDD Intel HD Graphics 14.0"" Windows 10 Pro",$298.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop E6410 Intel Core i5 2.67 GHz 4 GB Memory 750 GB HDD 14.1"" Windows 10 Pro 64-Bit",$235.99,Free Shipping
35,DELL,"Refurbished: DELL Laptop Latitude E5430 Intel Core i5 3320M (2.60 GHz) 16 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$350.99,$3.99 Shipping
