,brand,model_listing,price,shipping
13,HP,"Refurbished: HP Laptop EliteBook 840 G1 Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit (Multi-Language Support English / Spanish)",$418.99,$2.99 Shipping
14,Lenovo,"Refurbished: Lenovo Laptop X1 Carbon Intel Core i7 5600U (2.60 GHz) 8 GB Memory 240 SSD 14.0"" Windows 10",$469.99,$2.99 Shipping
15,Toshiba,"Refurbished: TOSHIBA Laptop Portege Z30-C Core i7 6600U (2.60 GHz) 16 GB Memory 480 SSD 13.3"" Windows 10",$532.99,$2.99 Shipping
16,DELL,"Refurbished: DELL Laptop E5470 Intel Core i5 6300HQ (2.30 GHz) 16 GB Memory 480 SSD 14.0"" Windows 10",$413.99,$2.99 Shipping
17,Lenovo,"Refurbished: Lenovo Laptop T410 Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 160 GB HDD 14.1"" Windows 7 Professional 64-Bit",$248.99,$2.99 Shipping
18,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR3L 512 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$474.99,$2.99 Shipping
19,DELL,"Refurbished: Refurbished Dell Latitude E5420 14.0"" Intel Core i5-2520M 2.5GHz 8GB DDR3 240GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$329.99,$2.99 Shipping
20,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E6230, Intel Core I5-3320M 2.6GHz, 8G DDR3, 240G SSD, Win 10 Home 64-bit, 1 Year Warranty",$324.99,$2.99 Shipping
21,HP,"Refurbished: HP Laptop EliteBook 8470p Intel Core i5 3rd Gen 3210M (2.50 GHz) 8 GB Memory 360 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit (Multi-Language Support English / Spanish)",$353.99,$2.99 Shipping
22,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5440 14"" Laptop, Intel Core i5 4th Gen 4300U (1.9 GHz), 8GB DDR3L, 500GB, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$361.99,$2.99 Shipping
23,Lenovo,"Refurbished: Refurbished A GRADE Lenovo T460S Core i5-6200U 2.3GHz, 12GB, 512GB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM",$529.99,$2.99 Shipping
24,DELL,"Refurbished: DELL Grade A Laptop Latitude E7270 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 480 GB SSD Intel HD Graphics 520 12.5"" Windows 10 Pro 64-bit",$470.99,$2.99 Shipping
25,HP,"Refurbished: HP Laptop 810 G1 Intel Core i5 3rd Gen 3437U (1.90 GHz) 8 GB Memory 250 GB SSD 11.6"" Touchscreen Windows 10 Pro 64-Bit",$294.99,$2.99 Shipping
26,Apple,"Refurbished: Apple MacBook Pro MC975LL/A Intel Core i7-3615QM X4 2.3GHz 8GB 256GB SSD,Silver (Scratch and Dent)",$574.99,$2.99 Shipping
27,Apple,"Refurbished: Apple MacBook Pro MGXG2LL/A Intel Core i7-4980HQ X4 2.7GHz 16GB 512GB SSD 15.4"",Silver(Refurbished)",$929.99,$2.99 Shipping
28,Apple,"Refurbished: Apple 13.3"" MacBook Pro, Retina Display, 2.3GHz Intel Core i5 Dual Core, 8GB RAM, 128GB SSD, Silver, MPXR2LL/A  MID 2017",$769.99,$2.99 Shipping
29,Lenovo,"Refurbished: Lenovo Grade B Laptop X1 Carbon Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB Memory 256 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$414.99,$2.99 Shipping
30,DELL,"Refurbished: DELL Grade C Laptop Latitude E6440 Intel Core i5 4th Gen 4300M (2.60 GHz) 4 GB Memory 320 GB HDD 14.0"" Windows 10 Pro 64-bit",$171.99,$3.99 Shipping
31,DELL,"Refurbished: DELL Laptop Latitude E6330 Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 500 GB HDD Integrated Graphics 13.3"" Windows 7 Professional 64-Bit",$271.99,$2.99 Shipping
32,HP,"Refurbished: HP Laptop EliteBook 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 4 GB Memory 320 GB HDD Intel HD Graphics 3000 14.0"" Windows 7 Professional 64-Bit",$251.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Laptop Latitude E6430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 250 GB HDD 14.0"" Windows 10 Pro (Scratch & Dent)",$139.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop Latitude E6230 Intel Core i7 3rd Gen 3520M (2.90 GHz) 4 GB Memory 120 GB SSD Integrated Graphics 12.5"" Windows 7 Professional 64-Bit",$350.99,$2.99 Shipping
35,DELL,"Refurbished: DELL B Grade Laptop M6800 Intel Core i7 4th Gen 4800MQ (2.70 GHz) 16 GB Memory 240 GB SSD 17.3"" Windows 10 Pro 64-Bit",$479.99,$2.99 Shipping
