,brand,model_listing,price,shipping
11,HP,"Refurbished: HP Laptop EliteBook 745 G2 AMD A10-Series A10 Pro-7350B (2.10 GHz) 8 GB Memory 500 GB HDD AMD Radeon R4 Series 14.0"" Windows 10 Pro 64-Bit",$229.99,$2.99 Shipping
12,HP,"Refurbished: HP Laptop 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$303.99,Free Shipping
13,DELL,"Refurbished: DELL Grade A Laptop 7275 Intel Core M5 6Y57 (1.10 GHz) 8 GB Memory 256 GB SSD 12.5"" Touchscreen Windows 10 Pro 64-Bit",$405.99,$2.99 Shipping
14,DELL,"Refurbished: DELL A Grade Laptop E6230 Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 750 GB HDD 12.5"" Windows 10 Pro 64-Bit",$295.99,$2.99 Shipping
15,DELL,"Refurbished: DELL Laptop E6530 Intel Core i5 3rd Gen 3210M (2.50 GHz) 8 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$363.99,$2.99 Shipping
16,HP,"Refurbished: HP Laptop - B Grade EliteBook 8570W Intel Core i7 3rd Gen 3720QM (2.60 GHz) 8 GB Memory 128 GB SSD 15.6"" Windows 10 Pro 64-Bit",$349.99,$2.99 Shipping
17,DELL,"Refurbished: DELL A Grade Laptop Latitude E6230 Intel Core i5 3rd Gen 3210M (2.50 GHz) 16 GB Memory 750 GB HDD 12.5"" Windows 10 Pro 64-Bit",$355.99,$2.99 Shipping
18,DELL,"Refurbished: DELL Laptop Latitude E6540 Intel Core i5 4th Gen 4200M (2.50 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 4600 15.6"" Windows 10 Pro",$343.99,$2.99 Shipping
19,DELL,"Refurbished: DELL Laptop Latitude E6530 Intel Core i7 3520M (2.90 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$470.99,Free Shipping
20,Lenovo,"Refurbished: Lenovo Laptop T430 Intel Core i5 3320M (2.60 GHz) 16 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$346.99,$3.99 Shipping
21,HP,"Refurbished: HP Laptop Folio 9470M Intel Core i5 3rd Gen 3427U (1.80 GHz) 16 GB Memory 240 GB SSD 14.0"" Windows 10 Home 64-Bit",$379.99,$2.99 Shipping
22,HP,"Refurbished: HP Laptop EliteBook 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$357.99,Free Shipping
23,DELL,"Refurbished: DELL Laptop E5430 Intel Core i5 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$346.99,$3.99 Shipping
24,DELL,"Refurbished: DELL Laptop D820 Intel Core Duo 1.83 GHz 2 GB Memory 80 GB HDD Integrated Graphics 15.5"" Windows 10 Home 64-Bit",$131.99,Free Shipping
25,DELL,"Refurbished: DELL Laptop Latitude E6320 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 13.3"" Windows 10 Pro 64-Bit",$340.99,$2.99 Shipping
26,HP,"Refurbished: HP Laptop EliteBook 2560P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$288.99,Free Shipping
27,HP,"Refurbished: HP Laptop ProBook 6570B Intel Core i5 3210M (2.50 GHz) 4 GB Memory 320 GB HDD Intel HD Graphics 4000 15.6"" Windows 10 Pro",$299.99,$2.99 Shipping
28,Lenovo,"Refurbished: Lenovo ThinkPad T430 14.0"" Laptop - Intel Core i5 3320M 3rd Gen 2.6 GHz 8GB 128GB SSD DVD-RW Windows 10 Pro 64-Bit - Webcam",$331.99,$2.99 Shipping
29,DELL,"Refurbished: DELL Laptop E6400 Intel Core 2 Duo 2.66 GHz 4 GB Memory 750 GB HDD 14.1"" Windows 10 Home 64-Bit",$224.99,Free Shipping
30,HP,"Refurbished: HP Laptop 8440P Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 250 GB HDD 14.1"" Windows 10 Pro 64-Bit",$229.99,$2.99 Shipping
31,HP,"Refurbished: HP Laptop EliteBook 2560P Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$341.99,Free Shipping
32,DELL,"Refurbished: DELL Laptop Latitude E6320 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 750 GB HDD 13.3"" Windows 10 Pro 64-Bit",$330.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Laptop Latitude E6320 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 13.3"" Windows 10 Pro 64-Bit",$340.99,$2.99 Shipping
34,Lenovo,"Refurbished: Lenovo ThinkPad T430 14.0"" Laptop - Intel Core i5 3320M 3rd Gen 2.6 GHz 8GB 1TB HDD DVD-RW Windows 10 Pro 64-Bit - Webcam",$331.99,$2.99 Shipping
35,Lenovo,"Refurbished: Lenovo ThinkPad T430 14.0"" Laptop - Intel Core i5 3320M 3rd Gen 2.6 GHz 8GB 1TB HDD DVD-RW Windows 10 Home 64-Bit - Webcam",$317.99,$2.99 Shipping
