,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
23,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader,  Black Color",,2309.99,0.0,https://www.newegg.com/p/1TS-000E-09AE1?Item=9SIA8TK7ZM6466,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
24,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad X1 Carbon Touch (7th Gen) - Windows 10 Pro - Intel Quad Core i7-8665U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Touchscreen, Fingerprint Reader, Black",,1999.99,0.0,https://www.newegg.com/p/1TS-000E-0FX78?Item=9SIA8TKAU97097,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_20191229840344846.jpg
25,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8550U, 16GB RAM, 256GB SSD, 14"" IPS FHD Touch (1920x1080)  Display, Fingerprint Reader, Smart Card Reader, Black",,1649.99,0.0,https://www.newegg.com/p/1TS-000E-0A0P9?Item=9SIA8TK8A11591,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
26,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i7-8550U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-09Z47?Item=9SIA8TK8A11089,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
27,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon Touch (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Touchscreen, Fingerprint Reader, Black",,2149.99,0.0,https://www.newegg.com/p/1TS-000E-098T9?Item=9SIA8TK7W88338,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
28,Laptops / Notebooks,Lenovo,"2018 HDR Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" HDR WQHD IPS (2560x1440) Display, Fingerprint Reader, 4G LTE WWAN",,1899.99,0.0,https://www.newegg.com/p/1TS-000E-098N7?Item=9SIA8TK7W88298,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
29,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07FJ7?Item=9SIA8TK6M31502,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
30,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-07FN0?Item=9SIA8TK6M31525,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
31,Laptops / Notebooks,Lenovo,"2018 HDR Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" HDR WQHD IPS (2560x1440) Display, Fingerprint Reader, 4G LTE WWAN",,2099.97,0.0,https://www.newegg.com/p/1TS-000E-098P0?Item=9SIA8TK7W88301,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
32,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07ER2?Item=9SIA8TK6M31005,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
33,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7600U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1979.99,0.0,https://www.newegg.com/p/1TS-000E-07FV5?Item=9SIA8TK6M31590,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
34,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1539.99,0.0,https://www.newegg.com/p/1TS-000E-09Y39?Item=9SIA8TK8A10761,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
35,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07ER8?Item=9SIA8TK6M31011,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
