,brand,model_listing,price,shipping
18,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5450 14"" Laptop, Intel Core I5-5200U 2.2 GHz, 8GB Memory, 512G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$414.99,$2.99 Shipping
19,Lenovo,Refurbished: Lenovo Grade A Laptop T460S Intel i5-6200U (2.3GHz) 12 GB Memory 1000 SSD 14 Windows 10 Pro,$638.99,$2.99 Shipping
20,DELL,Refurbished: DELL Grade B Laptop Precision 3510 Intel Core i7 6820HQ (2.70 GHz) 16 GB Memory 512 GB SSD 15.6 Windows 10,$643.99,$2.99 Shipping
21,HP,Refurbished: HP B Grade Laptop Folio 1040 G3 Intel 6600U (2.6GHz) 8 GB Memory 480 SSD 14 Touchscreen Windows 10,$450.99,$2.99 Shipping
22,Lenovo,Refurbished: Lenovo Grade B Laptop T460S Intel i5-6200U (2.3GHz) 12 GB Memory 480 SSD 14 Windows 10 Pro,$457.99,$2.99 Shipping
23,HP,"Refurbished: Refurbished HP Grade A Elitebook 725G2 12.5"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 512G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$358.99,$2.99 Shipping
24,HP,Refurbished: HP Grade B Laptop ZBook Studio G3 Intel Core i7 6820HQ (2.70 GHz) 32 GB Memory 512 GB SSD 15.6 Windows 10,$716.99,$2.99 Shipping
25,Lenovo,"Refurbished: Lenovo Laptop L460 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$578.99,$2.99 Shipping
26,DELL,Refurbished: DELL Grade A Laptop Precision 7510 Intel i7-6820HQ (2.7GHz) 32 GB Memory 1000 SSD 15.6 Windows 10 Pro,$833.99,$2.99 Shipping
27,HP,"Refurbished: HP Grade A Laptop EliteBook 745 G2 AMD A10-Series A10-7350B (2.10 GHz) 16 GB Memory 256 GB SSD AMD Radeon R6 Series 14.0"" Windows 10 Home 64-bit Multi-language",$454.99,$2.99 Shipping
28,HP,"Refurbished: HP Grade A Laptop EliteBook 745 G2 AMD A10-Series A10-7350B (2.10 GHz) 12 GB Memory 500 GB HDD AMD Radeon R6 Series 14.0"" Windows 10 Home 64-bit Multi-language",$394.99,$2.99 Shipping
29,DELL,Refurbished: DELL A Grade Laptop Precision 3510 Intel 6700HQ (2.6GHz) 16 GB Memory 1000 SSD 15.6 Touchscreen Windows 10,$686.99,$2.99 Shipping
30,HP,"Refurbished: HP Grade A Laptop EliteBook 745 G2 AMD A10-Series A10-7350B (2.10 GHz) 16 GB Memory 128 GB SSD AMD Radeon R6 Series 14.0"" Windows 10 Home 64-bit Multi-language",$438.99,$2.99 Shipping
31,DELL,Refurbished: DELL Laptop Precision 3510 Intel Core i7 6820HQ (2.70 GHz) 16 GB Memory 512 GB SSD 15.6 Windows 10,$708.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Laptop E5250 Intel Core i5 5300U (2.30 GHz) 8 GB Memory 1000 SSD 12.5"" Windows 10",$405.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Laptop E5250 Intel Core i5 5300U (2.30 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$444.99,$2.99 Shipping
34,HP,Refurbished: HP Grade B Laptop 840 G4 Intel i7-7600U (2.8GHz) 16 GB Memory 480 SSD 14 Touchscreen Windows 10 Pro,$572.99,$2.99 Shipping
35,HP,"Refurbished: Refurbished HP Grade A Elitebook 725G2 12.5"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 480G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$357.99,$3.99 Shipping
