,brand,model_listing,price,shipping
15,DELL,"Refurbished: DELL Laptop E4300 Intel Core 2 Duo 2.40 GHz 4 GB Memory 500 GB HDD 13.3"" Windows 10 Home 64-Bit",$177.99,Free Shipping
16,Lenovo,"Refurbished: Lenovo Grade A Laptop T460S Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB M.2 NVMe SSD 14.0"" Touchscreen Windows 10 Home 64-bit",$614.99,$2.99 Shipping
17,Apple,Refurbished: Apple MacBook Pro 13 Inch 128GB SSD 8GB RAM Space Gray 5PXQ2LL/A,$779.99,$2.99 Shipping
18,Apple,"Refurbished: Apple Grade C Laptop MacBook Pro with Touch Bar (Late 2016) RRMNQF2LL/A-C Intel Core i5 2.9 GHz 8 GB Memory 512 GB SSD 13.3"" Mac OS X v10.12 Sierra",$909.99,$2.99 Shipping
19,HP,"Refurbished: Refurbished HP ProBook 640G1 14.0"" Intel Core i5-4300M 2.60GHz 8GB DDR3 240GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$382.99,$2.99 Shipping
20,HP,"Refurbished: HP Grade A Laptop EliteBook 840 G3 Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$565.99,$2.99 Shipping
21,Lenovo,"Refurbished: Lenovo Laptop T460 Intel Core i5 6300U (2.40 GHz) 8 GB Memory 128 SSD 14.0"" Windows 10",$379.99,$2.99 Shipping
22,DELL,"Refurbished: DELL B Grade Laptop m4600 Intel Core i7 2nd Gen 2820QM (2.30 GHz) 8 GB Memory 320 GB HDD 15.6"" Windows 10 Pro 64-Bit",$252.99,Free Shipping
23,Lenovo,"Refurbished: Lenovo Laptop T410 Intel Core i5 2.40 GHz 8 GB Memory 256 GB SSD 14.1"" Windows 10 Pro 64-Bit",$281.99,$3.99 Shipping
24,Apple,"Refurbished: Apple MacBook Pro MJLQ2LL/A Intel Core i7-4770HQ X4 2.2GHz 16GB 256GB SSD, Silver (Refurbished)",$877.99,$2.99 Shipping
25,HP,"Refurbished: HP Grade C Laptop ProBook 650 G1 Intel Core i5 4th Gen 4300M (2.60 GHz) 4 GB Memory 320 GB HDD 15.6"" Windows 10 Pro 64-bit",$173.99,$2.99 Shipping
26,Lenovo,"Refurbished: Lenovo Grade B Laptop T480 Intel Core i7 8th Gen 8650U (1.90 GHz) 16 GB Memory 512 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$639.99,$2.99 Shipping
27,DELL,"Refurbished: DELL Laptop E5410 Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 128 GB SSD 14.1"" Windows 10 Home 64-Bit",$203.99,$3.99 Shipping
28,DELL,"Refurbished: DELL Laptop E5420 Intel Core i5 2nd Gen 2410M (2.30 GHz) 4 GB Memory 160 GB HDD 14.0"" Windows 7 Professional 64-Bit",$251.99,$2.99 Shipping
29,HP,"Refurbished: HP Laptop EliteBook 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Pro 64-Bit",$297.99,Free Shipping
30,Lenovo,"Refurbished: Lenovo Laptop T430 Intel Core i5 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$385.99,$3.99 Shipping
31,HP,"Refurbished: HP Laptop EliteBook Folio 9470M Intel Core i5 3rd Gen 3437U (1.90 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$346.99,$2.99 Shipping
32,HP,"Refurbished: HP Laptop EliteBook 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$303.99,Free Shipping
33,DELL,"Refurbished: DELL B Grade Laptop E5420 Intel Core i5 2520M (2.50 GHz) 6 GB Memory 500 GB HDD 14.0"" Windows 10 Home 64-Bit",$195.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 12 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$325.99,Free Shipping
35,DELL,"Refurbished: DELL Laptop Latitude E5420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 6 GB Memory 256 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Home 64-Bit",$301.99,$2.99 Shipping
