,brand,model_listing,price,shipping
19,DELL,"Refurbished: Refurbished Dell Latitude E6520 15.6"" Intel Core i5-2520M 2.5GHz 4GB DDR3 120GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$306.99,$2.99 Shipping
20,DELL,"Refurbished: DELL Laptop E7470 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 480 SSD 14.0"" Windows 10",$419.99,$2.99 Shipping
21,DELL,"Refurbished: DELL Laptop Precision 3510 Core i7 6820HQ (2.70 GHz) 16 GB Memory 1000 SSD 15.6"" Windows 10",$732.99,$2.99 Shipping
22,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6230 Laptop, Intel Core I5 3320M 2.6GHz, 4G DDR3, 240G SSD, WIFI, 12INCH, Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$298.99,$2.99 Shipping
23,DELL,"Refurbished: Refurbished Dell Latitude E6320 13.3"" Intel Core i7-2620M 2.7GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$384.99,$2.99 Shipping
24,HP,"Refurbished: Refurbished HP Grade A Zbook 15 G2, Intel Core I7-4810MQ 2.8 GHz, 16GB Memory, 1T, DVDRW, 1G GDDR5 DG, WIFI, Windows 10 Pro 64-bit (Multi-language), 1 Year Warranty",$629.99,$2.99 Shipping
25,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 256 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$449.99,$2.99 Shipping
26,HP,"Refurbished: HP Laptop 8440P Intel Core i5 2.40 GHz 4 GB Memory 256 GB SSD 14.1"" Windows 10 Pro 64-Bit",$259.99,$2.99 Shipping
27,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 480 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$541.99,$2.99 Shipping
28,DELL,"Refurbished: Refurbished Dell Latitude 3330 13.3"" Intel Core i3-2375M 1.5GHz 4GB DDR3 320GB Windows 10 Professional 64 Bits 1 Year Warranty",$273.99,$2.99 Shipping
29,DELL,"Refurbished: DELL Grade A Laptop E5570 Core i7 6820HQ (2.70 GHz) 16 GB Memory 1000 SSD 15.6"" Windows 10",$770.99,$2.99 Shipping
30,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR4 500 GB DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$466.99,$2.99 Shipping
31,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A8 Pro-7150B 1.9 GHz, 8GB Memory, 1T SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$444.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Laptop E7470 Core i7 6600U (2.60 GHz) 16 GB Memory 512 SSD 14.0"" Windows 10",$644.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Grade A Laptop E5440 Intel Core i5 4th Gen 4200U (1.60 GHz) 8 GB Memory 480 GB SSD 14.0"" Windows 10 Pro 64-Bit",$360.99,$2.99 Shipping
34,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 4G DDR3L, 1T, WIFI, DVD, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$375.99,$2.99 Shipping
35,HP,"Refurbished: HP Laptop 840 G1 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 500 GB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit",$346.99,$2.99 Shipping
