,brand,model_listing,price,shipping
18,DELL,"Refurbished: DELL Grade B Laptop E5570 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$499.99,$2.99 Shipping
19,Lenovo,"Refurbished: Lenovo Grade A Laptop T470P Intel Core i7 7th Gen 7820HQ (2.90 GHz) 16 GB Memory 1 TB M.2 NVMe SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$774.99,$2.99 Shipping
20,HP,"Refurbished: HP Laptop EliteBook 9480m Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB Memory 180 GB SSD 14.0"" Windows 10 Pro (Scratch & Dent)",$196.99,$3.99 Shipping
21,Lenovo,"Refurbished: Lenovo Grade C Laptop ThinkPad T450 Intel Core i5 5th Gen 5300U (2.30 GHz) 4 GB Memory 320 GB HDD 14.0"" Windows 10 Pro 64-bit",$196.99,$3.99 Shipping
22,DELL,"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 4 GB Memory 250 GB HDD 14.0"" Windows 10 Pro - Grade C (Scratch & Dent)",$125.99,$2.99 Shipping
23,Lenovo,"Refurbished: Lenovo Laptop T460S Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-Bit",$717.99,$2.99 Shipping
24,Lenovo,"Refurbished: Lenovo Grade B Laptop X1 Carbon Intel Core i7 5th Gen 5600U (2.60 GHz) 8 GB Memory 256 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$381.99,$2.99 Shipping
25,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 512G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$378.99,$2.99 Shipping
26,DELL,"Refurbished: DELL Laptop E7440 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-Bit",$429.99,$2.99 Shipping
27,DELL,"Refurbished: Refurbished Dell Latitude E6520 15.6"" Intel Core i5-2520M 2.5GHz 4GB DDR3 320GB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$289.99,$2.99 Shipping
28,Lenovo,"Refurbished: Lenovo Grade B Laptop X1 Carbon Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$390.99,Free Shipping
29,DELL,"Refurbished: DELL Grade B Laptop M4800 Intel Core i7 4th Gen 4900MQ (2.80 GHz) 8 GB Memory 240 GB SSD 15.6"" Windows 10 Pro 64-Bit",$599.99,$2.99 Shipping
30,Lenovo,"Refurbished: Lenovo Laptop T430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 180 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-Bit",$286.99,$3.99 Shipping
31,HP,"Refurbished: HP Laptop EliteBook 9470M Intel Core i5 3rd Gen 3427U (1.80 GHz) 4 GB Memory 320 GB HDD 14.0"" Windows 10 Pro (Scratch & Dent)",$169.99,$3.99 Shipping
32,DELL,"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Pro 64-Bit",$299.99,$2.99 Shipping
33,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T440p Intel Core i5 4th Gen 4300M (2.60 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-bit",$364.99,$2.99 Shipping
34,Lenovo,"Refurbished: Lenovo Laptop T420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$352.99,Free Shipping
35,HP,"Refurbished: HP Laptop EliteBook 2560p Intel Core i7 2nd Gen 2620M (2.70 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 12.5"" Windows 10 Pro",$344.99,$2.99 Shipping
